CELLNAME,INSTCOUNT,LOWERLEFT_X,LOWERLEFT_Y,WIDTH,HEIGHT,DEVCOUNT,FUBLIST,INSTCOUNT SUMMARY
yg0inn10nn1f0,1475,0,-7830,0.696,1.566,8,agdecfltc:agp1ctls:bpglobalm:cbegrctls:cbingctls:cbismqs:cbpipes:cbregs:corecompensator:dcbdatan:dcipctls:dcregs:dcrotated:dsbqfast:dtctls:fpaaddd:fpactls:fpdqremd:fpmctlfs:fpmctlss:fpmexps:fpmgensd:fpmrctls:fpromrs:idqued:idxlat0d:idxlat456d:ieslowcts:ieuni0cts:ifiqc:ifsnps:iqcmons:mifctlcs:mlctlc:mldfxd:mlpics:mlprefs:mlsnps:mltagaryd:mltagstlrd:mpcbobgfus:mpcbotrks:mpcohtrks:ncevnts:ncradecs:pmhsyns:ractlc:roctlregc:roperfs:rsbpc:rseumtxc,datap->(600) regf->(99) rls->(776)
yg0inn10nn1f3,209,0,-7830,0.696,1.566,8,agdecfltc:agp1ctls:cbingctls:cbismqs:cbpipes:cbregs:dcipctls:dcregs:dcrotated:dtctls:fpactls:fpmctlss:fpmgensd:fpmrctls:fpromrs:idxlat0d:idxlat456d:ieuni0cts:ieuni1cts:ifsnps:iqcmons:mldfxd:mlsnps:mltagstlrd:mpcohtrks:ncradecs:ractlc:roperfs,datap->(3) rls->(206)
yg0inn10nn1f5,88,0,-7830,0.812,1.566,10,bptargettrgm:fpaalgd:fpmrctls:ncradecs:roctlregc,datap->(1) regf->(84) rls->(3)
yg0inn10nn1f7,59,0,-7830,0.812,1.566,10,agdecfltc:bpglobalm:cbismqs:cbpipes:cbregs:dcipctls:dtctls:fpaalgd:fpactls:fpmctlss:fpmgensd:fpmrctls:fpromrs:idxlat0d:ifsnps:mldfxd:ncradecs:roperfs,datap->(3) regf->(25) rls->(31)
yg0inn10nn1g0,75,0,-7830,1.16,1.566,13,alrsd:cbegrctls:cbregs:dcbdatan:fpactls:fpmctlfs:fpmctlss:fpmexps:idxlat456d:iqcmons:micrctlc:mifctlcs:misctlcs:mldfxd:mlpics:mlprefs:mltagaryd:mpcbotrks:ncevnts:ncradecs:pmhsyns:roctlregc,datap->(16) rls->(59)
yg0inn10nn1g3,24,0,-7830,1.276,1.566,15,bpglobalm:cbismqs:cbpipes:cbregs:dcibtagd:dcregs:dtctls:fpactls:idxlat456d:ifsnps:mldfxd:mlsnps:mltagstlrd:ncradecs:ractlc,regf->(2) rls->(22)
yg0inn10nn1g5,18,0,-7830,1.392,1.566,17,bpglobalm:dcbdatan,datap->(14) regf->(4)
yg0inn10nn1g7,14,0,-7830,1.508,1.566,19,cbregs:dcregs:dsbqfast:fpactls:fpmrctls:idxlat456d:mlsnps:mltagstlrd:ncradecs:ractlc,datap->(1) rls->(13)
yg0inn10nn1h0,87,0,-7830,1.624,1.566,21,bpglobalm:cbegrctls:cbpipes:dcregs:dsbpfrqd:dsbqfast:fpmctlfs:fpmexps:fpmgensd:fpmrctls:ifiqc:iqcmons:mifctlcs:misctlcs:mlctlc:mlpics:mlsnps:mpcbotrks:mpcohtrks:ncevnts:ncradecs:pmhsyns:ractlc:roctlregc,datap->(9) regf->(4) rls->(74)
yg0inn10nn1h5,9,0,-7830,1.972,1.566,27,cbbottomd:cbtopd:dtctls:idxlat0d:idxlat456d:mltagaryd:ractlc,datap->(5) rls->(4)
yg0inn10nn1h7,4,0,-7830,2.204,1.566,31,cbismqs:dtctls:ifsnps:ractlc,rls->(4)
yg0inn10nn1i0,21,0,-7830,2.436,1.566,36,agp1ctls:cbegrctls:cbregs:dsbqfast:fpmexps:ifsnps:mifctlcs:mlpics:mpcbobgfus:mpcbotrks:mpcohtrks:ncevnts:pmhsyns:ractlc:roctlregc,datap->(1) rls->(20)
yg0inn10nn1i5,22,0,-7830,3.132,1.566,45,mirsmxid,datap->(22)
yg0inn10nnpa0,91,0,-7830,0.348,1.566,2,fpmgensd:mltagaryd,datap->(91)
yg0inn10nnpa3,8,0,-7830,0.348,1.566,2,mltagaryd,datap->(8)
yg0inn10nnpa5,10,0,-7830,0.348,1.566,2,fpmgensd,datap->(10)
yg0inn10nnpa7,1,0,-7830,0.348,1.566,2,fpmgensd,datap->(1)
yg0inn10nnpb0,167,0,-7830,0.348,1.566,2,bpstewd:dcrotated:fpmgensd:mlstlruarym:shufgssed,datap->(166) regf->(1)
yg0inn10nnpb3,63,0,-7830,0.348,1.566,2,fpaaddd:fpmgensd:mlsnpd,datap->(62) regf->(1)
yg0inn10nnpb5,43,0,-7830,0.348,1.566,2,bpglobalm:bptargettrgm:fpaaddd:fpmgensd:mltagaryd,datap->(40) regf->(3)
yg0inn10nnpb7,16,0,-7830,0.348,1.566,2,fpaaddd:fpmgensd:mosscdecd,datap->(16)
yg0inn10nnpc0,96,0,-7830,0.348,1.566,2,aglad:bpbimodalm:bpstewd:dcrotated:fpmgensd:mlstlruarym:mltagaryd,datap->(90) regf->(6)
yg0inn10nnpc3,279,0,-7830,0.348,1.566,2,bpbimodalm:fpaaddd:fpmgensd:mlstlruarym,datap->(19) regf->(260)
yg0inn10nnpc5,28,0,-7830,0.348,1.566,2,bpglobalm:dcrotated:dtmuxd:fpaaddd:fpmgensd,datap->(27) regf->(1)
yg0inn10nnpc7,46,0,-7830,0.348,1.566,2,fpaaddd:fpmgensd,datap->(46)
yg0inn10nnpd0,655,0,-7830,0.464,1.566,4,bpglobalm:bpstewd:dcibbankd:dcrotated:dtmuxd:fpmgensd:iecrud:mlstlruarym:mltagaryd:shufgssed,datap->(629) regf->(26)
yg0inn10nnpd3,131,0,-7830,0.464,1.566,4,aglad:bpglobalm:fpaaddd:fpmgensd,datap->(96) regf->(35)
yg0inn10nnpd5,46,0,-7830,0.464,1.566,4,dcbdatan:fpmgensd:mltagaryd:mosscdecd,datap->(46)
yg0inn10nnpd7,6,0,-7830,0.464,1.566,4,dcrotated:fpaaddd:fpmgensd:mltagaryd,datap->(6)
yg0inn10nnpe0,41,0,-7830,0.464,1.566,4,agsrfd:dcbdatan:dcrotated:fpmgensd:mltagaryd,datap->(40) regf->(1)
yg0inn10nnpe3,7810,0,-7830,0.58,1.566,6,fpmgensd:mlsnpd:mlsqbd:rsfpprfhc:rsfpprflc:rsintprfc:rssimdprfhc:rssimdprflc,datap->(26) regf->(7784)
yg0inn10nnpe5,1299,0,-7830,0.58,1.566,6,dcbdatan:fpmgensd:iealumxc:mlstlruarym:rsfpprfhc:rsfpprflc:rsintprfc:rssimdprfhc:rssimdprflc,datap->(10) regf->(1289)
yg0inn10nnpe7,4,0,-7830,0.58,1.566,6,dcrotated:mltagaryd,datap->(4)
yg0inn10nnpf0,346,0,-7830,0.696,1.566,8,bpbimodalm:dcbdatan:dcrotated:fpmgensd:mlstlruarym:mltagaryd,datap->(293) regf->(53)
yg0inn10nnpf3,21,0,-7830,0.696,1.566,8,dcrotated:fpaaddd:iealumxc:mltagaryd,datap->(21)
yg0inn10nnpf5,263,0,-7830,0.812,1.566,10,cbtopd:dcbdatan:dcrotated:dtmuxd:fpaaddd:fpmgensd:mltagaryd,datap->(263)
yg0inn10nnpf7,82,0,-7830,0.812,1.566,10,dcrotated:fpmgensd:mlstlruarym:mltagaryd,datap->(76) regf->(6)
yg0inn10nnpg0,357,0,-7830,1.044,1.566,12,bpbitarym:bpglobalm:bpstewd:dcbdatan:dcibbankd:fpaaddd:mlsnpd:mltagaryd,datap->(329) regf->(28)
yg0inn10nnpg3,15,0,-7830,1.16,1.566,14,dtmuxd:fpmgensd:mltagaryd:mosscdecd,datap->(15)
yg0inn10nnpg5,399,0,-7830,1.276,1.566,16,aglad:bpbimodalm:bpglobalm:bptargettagm:bptargettrgm:dcbdatan:dcibbankd:dcrotated:mltagaryd,datap->(374) regf->(25)
yg0inn10nnph0,636,0,-7830,1.508,1.566,20,bpglobalm:bptargettagm:dcbdatan:dcibbankd:dcibtagd:dtmuxd:mosnoopd,datap->(590) regf->(46)
yg0inn10nnph5,87,0,-7830,1.856,1.566,24,alrsd:bptargettrgm:dcbdatan:dcibtagd:dcrotated,datap->(73) regf->(14)
yg0inn10nnpi0,8,0,-7830,2.32,1.566,32,bpbitarym:bpglobalm:dcibtagd,regf->(8)
yg0inn10nnpi3,20,0,-7830,2.668,1.566,36,dcibtagd,regf->(20)
yg0inn10nnpi5,70,0,-7830,3.016,1.566,42,rsfpprfhc:rsfpprflc:rsintprfc:rssimdprfhc:rssimdprflc,regf->(70)
yg0inn10nnpj3,7,0,-7830,4.292,1.566,60,bpglobalm:mltagaryd,datap->(3) regf->(4)
yg0inn20ln1b0,4891,0,-7830,0.348,1.566,2,agdecfltc:agp1ctls:cbfuses:cbingctls:cbismqs:cbpipes:cbpmas:cbregs:dcipctls:dcregs:dtctls:fpactls:fpmctlfs:fpmctlss:fpromrs:gsas:idxlat0d:idxlat456d:ieslowcts:ieuni0cts:ieuni1cts:ieuni5cts:ifldchainc:ifsnps:mcdecs:mcdfxs:mcmnts:mcscheds:micrctlc:mifctlcs:mldfxd:mlsnps:mltagstlrd:mpcbobgfus:mpcohtrks:mpiordtrks:mpiotrks:mpmcarbd:mpmcarbs:mpvtdtrks:ncradecs:pciedl16s:pciedl8s:pcielanes:pciepli4s:pcietl16pegs:pcietl8dmis:pcietl8pegs:pcieutills:pcieutilrs:ptpcfsms:ptpcioregs:ptpcuctls:ractlc:roctlregc:roperfs:rotests:saedfxs:sanoas:sictls:siport0ctls,datap->(14) rls->(4877)
yg0inn20ln1b3,2846,0,-7830,0.348,1.566,2,agdecfltc:agp1ctls:cbingctls:cbismqs:cbpipes:dcipctls:dcregs:dsbsortd:dtctls:fpactls:fpmctlss:fpmrctls:fpromrs:gsas:idxlat0d:idxlat456d:ieslowcts:ieuni0cts:ieuni1cts:ifsnps:mcscheds:micrctlc:mldfxd:mlsnps:mltagstlrd:mpcbobgfus:mpcohtrks:ncradecs:pciedl8s:pcietl8dmis:pcieutills:ptpcuctls:ractlc:roperfs:rotests:saedfxs:sanoas,datap->(1) rls->(2845)
yg0inn20ln1b5,3354,0,-7830,0.348,1.566,2,agdecfltc:agp1ctls:cbingctls:cbismqs:cbpipes:dcipctls:dcregs:dtctls:fpactls:fpmctlss:fpmrctls:fpromrs:gsas:idxlat0d:idxlat456d:ieslowcts:ieuni0cts:ieuni1cts:ifsnps:mcscheds:micrctlc:mldfxd:mlsnps:mltagstlrd:mpcbobgfus:mpcohtrks:mpgdxcd:ncradecs:pciedl8s:pcietl8dmis:pcieutills:ptpcuctls:ractlc:roperfs:rotests:saedfxs:sanoas:siport0ctls,regf->(2) rls->(3352)
yg0inn20ln1b7,4233,0,-7830,0.348,1.566,2,agdecfltc:agp1ctls:cbingctls:cbismqs:cbpipes:dcipctls:dcregs:dtctls:fpactls:fpmctlss:fpmrctls:fpromrs:gsas:idxlat0d:idxlat456d:ieslowcts:ieuni0cts:ieuni1cts:ifsnps:iqcmons:mcscheds:micrctlc:mldfxd:mlsnps:mltagstlrd:mpcbobgfus:mpcohtrks:ncradecs:pciedl8s:pcietl8dmis:pcieutills:ptpcuctls:ractlc:roperfs:rotests:saedfxs:sanoas:siport0ctls,rls->(4233)
yg0inn20ln1c0,4430,0,-7830,0.348,1.566,2,agdecfltc:agp1ctls:cbingctls:cbismqs:cbpipes:cbregs:dcipctls:dcregs:dsbsortd:dtctls:fpactls:fpmctlss:fpmrctls:fpromrs:gsas:idxlat0d:idxlat456d:ieslowcts:ieuni0cts:ieuni1cts:ifsnps:iqcmons:mcscheds:micrctlc:mldfxd:mlsnps:mltagstlrd:mpcbobgfus:mpcohtrks:ncradecs:pciedl8s:pcietl8dmis:pcieutills:ptpcuctls:ptpram:ptpromprog:ractlc:roperfs:rotests:sabhub0dh:sabhub1dh:sabhub2dh:saedfxs:sanoas:siport0ctls,datap->(6) regf->(107) rls->(4317)
yg0inn20ln1c3,3352,0,-7830,0.348,1.566,2,agdecfltc:agp1ctls:cbingctls:cbismqs:cbpipes:cbregs:dcipctls:dcregs:dtctls:fpactls:fpmctlss:fpmrctls:fpromrs:gsas:idxlat0d:idxlat456d:ieslowcts:ieuni0cts:ieuni1cts:ifsnps:iqcmons:mcscheds:micrctlc:mldfxd:mlsnps:mltagstlrd:mpcbobgfus:mpcohtrks:mpmcarbd:ncradecs:pciedl8s:pcietl8dmis:pcieutills:ptpcuctls:ractlc:roperfs:rotests:saedfxs:sanoas:siport0ctls,datap->(1) rls->(3351)
yg0inn20ln1c5,3224,0,-7830,0.348,1.566,2,agdecfltc:agp1ctls:cbingctls:cbismqs:cbpipes:dcipctls:dcregs:dsbtagm:dtctls:fpactls:fpmctlss:fpmrctls:fpromrs:gsas:idxlat0d:idxlat456d:ieslowcts:ieuni0cts:ieuni1cts:ifsnps:iqcmons:mcscheds:micrctlc:mldfxd:mlidirepd:mlsnps:mltagstlrd:mpcbobgfus:mpcohtrks:mpringifcd:ncradecs:pciedl8s:pcietl8dmis:pcieutills:ptpcuctls:ractlc:roperfs:rotests:saedfxs:sanoas:siport0ctls,datap->(2) regf->(16) rls->(3206)
yg0inn20ln1c7,1523,0,-7830,0.348,1.566,2,agdecfltc:agp1ctls:cbingctls:cbismqs:cbpipes:dcipctls:dcregs:dsbnatrgd:dtctls:fpactls:fpmctlss:fpmrctls:fpromrs:gsas:idxlat0d:idxlat456d:ieslowcts:ieuni0cts:ieuni1cts:ifsnps:iqcmons:mcscheds:micrctlc:mldfxd:mlsnps:mltagstlrd:mpcbobgfus:mpcohtrks:ncradecs:pciedl8s:pcietl8dmis:pcieutills:ptpcuctls:ractlc:roperfs:rotests:sabhub0dh:sabhub1dh:saedfxs:sanoas:siport0ctls,regf->(44) rls->(1479)
yg0inn20ln1d0,62006,0,-7830,0.348,1.566,2,agdecfltc:agp1ctls:cbegrctls:cbfuses:cbingctls:cbismqs:cbpipes:cbpmas:cbregs:dcipctls:dcregs:dsbtests:dtctls:fpactls:fpmctlfs:fpmctlss:fpmrctls:fpromrs:gioddrcomp:gsas:idxlat0d:idxlat456d:iecrcs:ieplas:ieslowcts:ieuni0cts:ieuni1cts:ieuni5cts:ifsnps:iqcmons:mcdecs:mcdfxs:mcmnts:mcscheds:mifctlcs:miictls:misctlcs:mldfxd:mlsnps:mltagstlrd:mpcbobgfus:mpcbotrks:mpcohtrks:mpgdxcd:mpiordtrks:mpiotrks:mpmcarbd:mpmcarbs:mpvtdefaztlbs:mpvtdtrks:ncevnts:ncradecs:pciedl16s:pciedl8s:pcielanes:pciepli4s:pcietl16pegs:pcietl8dmis:pcietl8pegs:pcieutills:pcieutilrs:ptpcfsms:ptpcioregs:ptpcuctls:ractlc:roctlregc:roperfs:rotests:saedfxs:sanoas:sictls:siport0ctls,datap->(6) regf->(22) rls->(61978)
yg0inn20ln1d3,5665,0,-7830,0.464,1.566,4,agdecfltc:agp1ctls:cbingctls:cbismqs:cbpipes:dcipctls:dcregs:dsbtests:dtctls:fpactls:fpmctlss:fpmrctls:fpromrs:gsas:idespdatam:idxlat0d:idxlat456d:ieslowcts:ieuni0cts:ieuni1cts:ifsnps:iqcmons:mcscheds:micrctlc:mldfxd:mltagstlrd:mpcbobgfus:mpcohtrks:ncradecs:pciedl8s:pcietl8dmis:pcieutills:ptpcuctls:ractlc:roperfs:rotests:saedfxs:sanoas:siport0ctls,regf->(12) rls->(5653)
yg0inn20ln1d5,2614,0,-7830,0.464,1.566,4,agdecfltc:agp1ctls:cbingctls:cbismqs:cbpipes:dcipctls:dcregs:dsbtests:dtctls:fpactls:fpmctlss:fpmrctls:fpromrs:gsas:idxlat0d:idxlat456d:ieslowcts:ieuni0cts:ifsnps:iqcmons:mcscheds:micrctlc:mldfxd:mlsnps:mltagstlrd:mpcbobgfus:mpcohtrks:ncradecs:pciedl8s:pcietl8dmis:pcieutills:ptpcuctls:ractlc:roperfs:rotests:saedfxs:sanoas:siport0ctls,rls->(2614)
yg0inn20ln1d7,2210,0,-7830,0.464,1.566,4,agdecfltc:agp1ctls:cbingctls:cbismqs:cbpipes:dcipctls:dcregs:dsbtests:dtctls:fpactls:fpmctlss:fpmrctls:fpromrs:gsas:idxlat0d:idxlat456d:ieslowcts:ieuni0cts:ieuni1cts:ifsnps:iqcmons:mcscheds:micrctlc:mldfxd:mltagstlrd:mpcbobgfus:mpcohtrks:ncradecs:pciedl8s:pcietl8dmis:pcieutills:ptpcuctls:ractlc:roperfs:rotests:saedfxs:sanoas:siport0ctls,rls->(2210)
yg0inn20ln1e0,7619,0,-7830,0.464,1.566,4,agdecfltc:agp1ctls:cbegrctls:cbfuses:cbingctls:cbismqs:cbpipes:cbpmas:dcipctls:dcregs:dsbtests:dtctls:fpactls:fpmctlfs:fpmctlss:fpmrctls:fpromrs:gsas:idxlat0d:idxlat456d:iecrcs:ieplas:ieslowcts:ieuni0cts:ieuni5cts:iqcmons:mcdecs:mcdfxs:mcmnts:mcscheds:micrctlc:mifctlcs:miictls:misctlcs:mldfxd:mlidirepd:mlsnps:mpcbobgfus:mpcbotrks:mpcohtrks:mpiordtrks:mpiotrks:mpmcarbs:mpvtdefaztlbs:mpvtdtrks:ncevnts:ncradecs:pciedl16s:pciedl8s:pcielanes:pciepli4s:pcietl16pegs:pcietl8dmis:pcietl8pegs:pcieutills:pcieutilrs:ptpcfsms:ptpcioregs:ptpcuctls:ractlc:roctlregc:roperfs:rotests:saedfxs:sanoas:sictls:siport0ctls,datap->(2) rls->(7617)
yg0inn20ln1e3,1134,0,-7830,0.464,1.566,4,agdecfltc:agp1ctls:cbingctls:cbismqs:cbpipes:dcipctls:dcregs:dsbsortd:dsbtests:dtctls:fpactls:fpmctlss:fpmrctls:fpromrs:gsas:idxlat0d:idxlat456d:ieslowcts:ieuni0cts:ieuni1cts:iqcmons:mcscheds:micrctlc:mldfxd:mltagstlrd:mpcbobgfus:mpcohtrks:ncradecs:pciedl8s:pcietl8dmis:pcieutills:ptpcuctls:ractlc:roperfs:rotests:saedfxs:sanoas:siport0ctls,datap->(5) rls->(1129)
yg0inn20ln1e5,1557,0,-7830,0.464,1.566,4,agdecfltc:agp1ctls:cbingctls:cbismqs:cbpipes:dcipctls:dcregs:dsbtests:dtctls:fpactls:fpmctlss:fpmrctls:fpromrs:gsas:idxlat0d:idxlat456d:ieslowcts:ieuni0cts:ifsnps:iqcmons:mcscheds:micrctlc:mldfxd:mltagstlrd:mpcbobgfus:mpcohtrks:ncradecs:pciedl8s:pcietl8dmis:pcieutills:ptpcuctls:ractlc:roperfs:rotests:saedfxs:sanoas:siport0ctls,rls->(1557)
yg0inn20ln1e7,758,0,-7830,0.58,1.566,6,agdecfltc:agp1ctls:cbingctls:cbismqs:cbpipes:dcipctls:dcregs:dsbtests:dtctls:fpactls:fpmctlss:fpmrctls:fpromrs:gsas:idxlat0d:idxlat456d:ieslowcts:iqcmons:mcscheds:micrctlc:mldfxd:mltagstlrd:mpcbobgfus:mpcohtrks:ncradecs:pciedl8s:pcietl8dmis:pcieutills:ptpcuctls:ractlc:roperfs:saedfxs:sanoas:siport0ctls,rls->(758)
yg0inn20ln1f0,4551,0,-7830,0.58,1.566,6,agdecfltc:agp1ctls:cbegrctls:cbfuses:cbingctls:cbismqs:cbpipes:cbpmas:dcipctls:dcregs:dtctls:fpactls:fpmctlss:fpmrctls:fpromrs:gsas:idxlat0d:idxlat456d:iecrcs:ieplas:ieslowcts:ieuni0cts:ieuni5cts:ifsnps:iqcmons:mcdecs:mcdfxs:mcmnts:mcscheds:mifctlcs:miictls:misctlcs:mldfxd:mlsnps:mltagstlrd:mpcbobgfus:mpcbotrks:mpcohtrks:mpgdxcd:mpiordtrks:mpiotrks:mpmcarbs:mpvtdefaztlbs:mpvtdtrks:ncevnts:ncradecs:pciedl16s:pciedl8s:pcielanes:pciepli4s:pcietl16pegs:pcietl8dmis:pcietl8pegs:pcieutills:pcieutilrs:ptpcfsms:ptpcioregs:ptpcuctls:ptpram:ractlc:roperfs:rotests:saedfxs:sanoas:sictls:siport0ctls,regf->(331) rls->(4220)
yg0inn20ln1f3,139,0,-7830,0.58,1.566,6,agdecfltc:agp1ctls:cbismqs:cbpipes:dsbtests:dtctls:fpactls:fpromrs:gsas:idxlat0d:idxlat456d:ieuni0cts:mcscheds:mldfxd:mpcbobgfus:mpcohtrks:ncradecs:pciedl8s:pcietl8dmis:ptpcuctls:ractlc:roperfs:saedfxs,rls->(139)
yg0inn20ln1f5,784,0,-7830,0.696,1.566,8,agdecfltc:agp1ctls:cbingctls:cbismqs:cbpipes:dcipctls:dcregs:dsbofsetm:dsbtests:dtctls:fpactls:fpmctlss:fpmrctls:fpromrs:gsas:idxlat0d:idxlat456d:ieslowcts:iqcmons:mcscheds:mldfxd:mltagstlrd:mpcbobgfus:mpcohtrks:mpgdxcd:ncradecs:pciedl8s:pcietl8dmis:pcieutills:ptpcuctls:roperfs:rotests:saedfxs:sanoas:siport0ctls,regf->(49) rls->(735)
yg0inn20ln1f7,402,0,-7830,0.696,1.566,8,agdecfltc:agp1ctls:cbismqs:cbpipes:dcipctls:dcregs:dsbtests:dtctls:fpactls:fpmctlss:fpmrctls:fpromrs:gsas:idxlat0d:idxlat456d:ieslowcts:ieuni0cts:iqcmons:mcscheds:mldfxd:mpcbobgfus:mpcohtrks:ncradecs:pciedl8s:pcietl8dmis:pcieutills:ptpcuctls:roperfs:rotests:saedfxs,rls->(402)
yg0inn20ln1g0,2549,0,-7830,0.812,1.566,10,agdecfltc:agp1ctls:cbegrctls:cbfuses:cbingctls:cbismqs:cbpipes:cbpmas:cbregs:dcipctls:fpactls:fpmctlfs:fpmctlss:fpmrctls:fpromrs:gsas:idxlat0d:iecrcs:ieplas:ieslowcts:ieuni5cts:ifsnps:iqcmons:mcdecs:mcdfxs:mcmnts:mcscheds:mifctlcs:miictls:misctlcs:mltagstlrd:mpcbobgfus:mpcbotrks:mpcohtrks:mpiordtrks:mpiotrks:mpmcarbs:mpvtdefaztlbs:mpvtdtrks:ncevnts:ncradecs:pciedl16s:pciedl8s:pcielanes:pciepli4s:pcietl16pegs:pcietl8dmis:pcietl8pegs:pcieutills:pcieutilrs:ptpcfsms:ptpcioregs:ptpcuctls:ractlc:rotests:saedfxs:sanoas:sictls:siport0ctls,rls->(2549)
yg0inn20ln1g3,179,0,-7830,0.812,1.566,10,agdecfltc:agp1ctls:cbismqs:cbpipes:dcregs:dsbtests:dtctls:fpactls:fpmctlss:gsas:idxlat0d:mcscheds:mldfxd:mpcbobgfus:mpcohtrks:ncradecs:pciedl8s:pcietl8dmis:pcieutills:ptpcuctls:ractlc:roperfs:rotests:saedfxs:sanoas,rls->(179)
yg0inn20ln1g5,33,0,-7830,1.16,1.566,14,cbismqs:dcregs:fpmctlss:gsas:mcscheds:mpgdxcd:mpvtdefaztlbs:ncradecs:pciedl8s:pcietl8dmis:ptpcuctls:roperfs,regf->(6) rls->(27)
yg0inn20ln1g7,123,0,-7830,1.276,1.566,16,agdecfltc:agp1ctls:cbingctls:cbismqs:cbpipes:dcregs:dsbsortd:dsbtests:dtctls:fpactls:fpmctlss:gsas:idxlat456d:mcscheds:mldfxd:mpcbobgfus:mpcohtrks:ncradecs:pciedl8s:pcietl8dmis:pcieutills:ptpcuctls:roperfs:saedfxs,datap->(1) rls->(122)
yg0inn20ln1h0,1452,0,-7830,1.508,1.566,20,agdecfltc:agp1ctls:cbegrctls:cbfuses:cbingctls:cbpipes:cbpmas:cbregs:dsbtests:fpmctlss:fpmrctls:fpromrs:gsas:idxlat456d:iecrcs:ieplas:ieslowcts:ieuni5cts:iqcmons:mcdecs:mcdfxs:mcmnts:mcscheds:mifctlcs:miictls:misctlcs:mldfxd:mltagstlrd:mpcbobgfus:mpcbotrks:mpcohtrks:mpiordtrks:mpiotrks:mpmcarbs:mpvtdefaztlbs:mpvtdtrks:ncevnts:ncradecs:pciedl16s:pciedl8s:pcielanes:pciepli4s:pcietl16pegs:pcietl8dmis:pcietl8pegs:pcieutills:pcieutilrs:ptpcfsms:ptpcioregs:ptpcuctls:saedfxs:sanoas:sictls,rls->(1452)
yg0inn20ln1h3,87,0,-7830,1.508,1.566,20,agdecfltc:cbismqs:cbpipes:dcregs:fpactls:gsas:idxlat456d:ieuni1cts:ifldchainc:mcscheds:micrctlc:ncradecs:pciedl8s:pcietl8dmis:pcieutills:ptpcuctls:roperfs,datap->(10) rls->(77)
yg0inn20ln1h5,1,0,-7830,1.624,1.566,22,cbpipes,rls->(1)
yg0inn20ln1h7,19,0,-7830,1.856,1.566,26,cbpipes:fpmrctls:mcmnts:mcscheds:micrctlc:mifctlcs:pcietl8dmis:ptpcuctls:ractlc,rls->(19)
yg0inn20ln1i0,387,0,-7830,2.088,1.566,30,agdecfltc:cbegrctls:cbfuses:cbismqs:cbpipes:cbpmas:dsbtests:fpromrs:iecrcs:ieplas:ieuni5cts:mcdecs:mcdfxs:mcmnts:mcscheds:miictls:mpcbotrks:mpcohtrks:mpiordtrks:mpiotrks:mpmcarbs:mpvtdefaztlbs:mpvtdtrks:ncevnts:pciedl16s:pciedl8s:pcielanes:pciepli4s:pcietl16pegs:pcietl8dmis:pcietl8pegs:pcieutills:pcieutilrs:ptpcfsms:ptpcioregs:ptpcuctls:saedfxs:sictls,rls->(387)
yg0inn20ln1i3,5,0,-7830,2.32,1.566,34,mcdecs:mcscheds:ncradecs:pcietl8dmis,rls->(5)
yg0inn20ln1i5,16,0,-7830,2.668,1.566,40,cbpipes:mcdecs:mcscheds:ncradecs:pcietl8dmis:pcieutills:ptpcuctls,rls->(16)
yg0inn20ln1i7,8,0,-7830,2.9,1.566,44,mcscheds:pcietl8dmis:ptpcuctls,rls->(8)
yg0inn20ln1j0,162,0,-7830,3.364,1.566,52,cbegrctls:cbpipes:cbpmas:cbregs:gsas:ieuni0cts:mcdecs:miictls:mpiordtrks:mpiotrks:mpmcarbs:mpvtdtrks:ncradecs:pciedl16s:pciepli4s:pcietl16pegs:pcietl8dmis:pcietl8pegs:pcieutilrs:ptpcfsms:ptpcuctls:saedfxs,rls->(162)
yg0inn20ln1j3,3,0,-7830,3.712,1.566,58,pcietl8dmis:ptpcuctls,rls->(3)
yg0inn20ln1j5,3,0,-7830,4.176,1.566,66,mcscheds:pcietl8dmis,rls->(3)
yg0inn20lnpa7,10,0,-7830,0.348,1.566,2,cbsbfm:fpmrndd:mldatarym:scdpd,datap->(1) gigacell->(7) regf->(2)
yg0inn20lnpb0,29,0,-7830,0.348,1.566,2,fpmgensd:mldatarym,datap->(28) gigacell->(1)
yg0inn20lnpb5,4,0,-7830,0.348,1.566,2,mspatchm,regf->(4)
yg0inn20lnpb7,1,0,-7830,0.348,1.566,2,dsbtagm,regf->(1)
yg0inn20lnpc0,25,0,-7830,0.348,1.566,2,dcl1bankd:gioddrcomp:mspatchm:sabhub0dl,datap->(1) regf->(24)
yg0inn20lnpc3,8,0,-7830,0.348,1.566,2,dcctagd,regf->(8)
yg0inn20lnpc5,9,0,-7830,0.348,1.566,2,mspatchm,regf->(9)
yg0inn20lnpc7,16,0,-7830,0.348,1.566,2,dsbnatrgd,regf->(16)
yg0inn20lnpd0,62,0,-7830,0.348,1.566,2,bptargettrgm:dciparrayd:gioddrcmdn:gioddrcmds:gioddrcomp:mspatchm,datap->(45) regf->(17)
yg0inn20lnpd3,4,0,-7830,0.464,1.566,4,pmpdearyd,regf->(4)
yg0inn20lnpd5,132,0,-7830,0.464,1.566,4,mpcbocohtrkd,regf->(132)
yg0inn20lnpe0,66,0,-7830,0.464,1.566,4,bpbimodalm:mpcbocohtrkd:mpvtdefaztlbd,regf->(66)
yg0inn20lnpe3,1,0,-7830,0.464,1.566,4,mspatchm,regf->(1)
