YG CELL NAME,YG NOMINAL CELL NAME,YG WIDTH,YG HEIGHT,YG DEVCOUNT
yg0nan43ln1h0,yg0nan43nn1h0,3.712,1.566,55
yg0nan43nd1h0,yg0nan43nn1h0,2.436,3.132,54
yg0nan43nn1a0,yg0nan43nn1a0,0.58,1.566,6
yg0nan43nn1b0,yg0nan43nn1b0,0.58,1.566,6
yg0nan43nn1c0,yg0nan43nn1c0,0.58,1.566,6
yg0nan43nn1d0,yg0nan43nn1d0,0.928,1.566,10
yg0nan43nn1e0,yg0nan43nn1e0,1.044,1.566,13
yg0nan43nn1f0,yg0nan43nn1f0,1.624,1.566,21
yg0nan43nn1g0,yg0nan43nn1g0,2.32,1.566,33
yg0nan43nn1h0,yg0nan43nn1h0,3.712,1.566,55
yg0naz03ln1e0,,1.044,1.566,14
yg0ncg01nn1t2,yg0ncg01nn1t2,0.464,1.566,2
yg0ncg02nn1p1,yg0ncg02nn1p1,0.464,1.566,2
yg0non02ld1h0,yg0non02nn1h0,1.624,3.132,37
yg0non02ld1h3,yg0non02nn1h3,1.74,3.132,41
yg0non02ld1h5,yg0non02nn1h5,1.856,3.132,45
yg0non02ld1h7,yg0non02nn1h7,2.088,3.132,53
yg0non02ld1i0,yg0non02nn1i0,2.436,3.132,61
yg0non02ln1a0,yg0non02nn1a0,0.464,1.566,4
yg0non02ln1a3,yg0non02nn1a3,0.464,1.566,4
yg0non02ln1a5,yg0non02nn1a5,0.464,1.566,4
yg0non02ln1a7,yg0non02nn1a7,0.464,1.566,4
yg0non02ln1b0,yg0non02nn1b0,0.464,1.566,4
yg0non02ln1b3,yg0non02nn1b3,0.464,1.566,4
yg0non02ln1b5,yg0non02nn1b5,0.464,1.566,4
yg0non02ln1b7,yg0non02nn1b7,0.464,1.566,4
yg0non02ln1c0,yg0non02nn1c0,0.464,1.566,4
yg0non02ln1c3,yg0non02nn1c3,0.464,1.566,4
yg0non02ln1c5,yg0non02nn1c5,0.464,1.566,4
yg0non02ln1c7,yg0non02nn1c7,0.464,1.566,4
yg0non02ln1d0,yg0non02nn1d0,0.696,1.566,6
yg0non02ln1d3,yg0non02nn1d3,0.696,1.566,6
yg0non02ln1d5,yg0non02nn1d5,0.696,1.566,8
yg0non02ln1d7,yg0non02nn1d7,0.696,1.566,8
yg0non02ln1e0,yg0non02nn1e0,0.696,1.566,8
yg0non02ln1e3,yg0non02nn1e3,0.928,1.566,12
yg0non02ln1e5,yg0non02nn1e5,0.928,1.566,12
yg0non02ln1e7,yg0non02nn1e7,0.928,1.566,12
yg0non02ln1f0,yg0non02nn1f0,1.16,1.566,16
yg0non02ln1f3,yg0non02nn1f3,1.16,1.566,16
yg0non02ln1f5,yg0non02nn1f5,1.392,1.566,20
yg0non02ln1f7,yg0non02nn1f7,1.624,1.566,24
yg0non02ln1g0,yg0non02nn1g0,1.624,1.566,24
yg0non02ln1g3,yg0non02nn1g3,1.856,1.566,28
yg0non02ln1g5,yg0non02nn1g5,2.088,1.566,28
yg0non02ln1g7,yg0non02nn1g7,2.32,1.566,32
yg0non02ln1h0,yg0non02nn1h0,2.784,1.566,40
yg0non02ln1h3,yg0non02nn1h3,3.016,1.566,44
yg0non02ln1h5,yg0non02nn1h5,3.248,1.566,46
yg0non02ln1h7,yg0non02nn1h7,3.712,1.566,54
yg0non02ln1i0,yg0non02nn1i0,4.176,1.566,62
yg0non02nd1h0,yg0non02nn1h0,1.624,3.132,37
yg0non02nd1h3,yg0non02nn1h3,1.74,3.132,41
yg0non02nd1h5,yg0non02nn1h5,1.856,3.132,45
yg0non02nd1h7,yg0non02nn1h7,2.088,3.132,53
yg0non02nd1i0,yg0non02nn1i0,2.436,3.132,61
yg0non02nn1a0,yg0non02nn1a0,0.464,1.566,4
yg0non02nn1a3,yg0non02nn1a3,0.464,1.566,4
yg0non02nn1a5,yg0non02nn1a5,0.464,1.566,4
yg0non02nn1a7,yg0non02nn1a7,0.464,1.566,4
yg0non02nn1b0,yg0non02nn1b0,0.464,1.566,4
yg0non02nn1b3,yg0non02nn1b3,0.464,1.566,4
yg0non02nn1b5,yg0non02nn1b5,0.464,1.566,4
yg0non02nn1b7,yg0non02nn1b7,0.464,1.566,4
yg0non02nn1c0,yg0non02nn1c0,0.464,1.566,4
yg0non02nn1c3,yg0non02nn1c3,0.464,1.566,4
yg0non02nn1c5,yg0non02nn1c5,0.464,1.566,4
yg0non02nn1c7,yg0non02nn1c7,0.464,1.566,4
yg0non02nn1d0,yg0non02nn1d0,0.696,1.566,6
yg0non02nn1d3,yg0non02nn1d3,0.696,1.566,6
yg0non02nn1d5,yg0non02nn1d5,0.696,1.566,8
yg0non02nn1d7,yg0non02nn1d7,0.696,1.566,8
yg0non02nn1e0,yg0non02nn1e0,0.696,1.566,8
yg0non02nn1e3,yg0non02nn1e3,0.928,1.566,12
yg0non02nn1e5,yg0non02nn1e5,0.928,1.566,12
yg0non02nn1e7,yg0non02nn1e7,0.928,1.566,12
yg0non02nn1f0,yg0non02nn1f0,1.16,1.566,16
yg0non02nn1f3,yg0non02nn1f3,1.16,1.566,16
yg0non02nn1f5,yg0non02nn1f5,1.392,1.566,20
yg0non02nn1f7,yg0non02nn1f7,1.624,1.566,24
yg0non02nn1g0,yg0non02nn1g0,1.624,1.566,24
yg0non02nn1g3,yg0non02nn1g3,1.856,1.566,28
yg0non02nn1g5,yg0non02nn1g5,2.088,1.566,28
yg0non02nn1g7,yg0non02nn1g7,2.32,1.566,32
yg0non02nn1h0,yg0non02nn1h0,2.784,1.566,40
yg0non02nn1h3,yg0non02nn1h3,3.016,1.566,44
yg0non02nn1h5,yg0non02nn1h5,3.248,1.566,46
yg0non02nn1h7,yg0non02nn1h7,3.712,1.566,54
yg0non02nn1i0,yg0non02nn1i0,4.176,1.566,62
yg0non03ld1g0,yg0non03nn1g0,2.088,3.132,39
yg0non03ld1g3,yg0non03nn1g3,2.32,3.132,45
yg0non03ld1g5,yg0non03nn1g5,2.436,3.132,48
yg0non03ld1g7,yg0non03nn1g7,2.668,3.132,54
yg0non03ld1h0,yg0non03nn1h0,3.132,3.132,66
yg0non03ln1a0,yg0non03nn1a0,0.58,1.566,6
yg0non03ln1a3,yg0non03nn1a3,0.58,1.566,6
yg0non03ln1a5,yg0non03nn1a5,0.58,1.566,6
yg0non03ln1a7,yg0non03nn1a7,0.58,1.566,6
yg0non03ln1b0,yg0non03nn1b0,0.58,1.566,6
yg0non03ln1b3,yg0non03nn1b3,0.58,1.566,6
yg0non03ln1b5,yg0non03nn1b5,0.58,1.566,6
yg0non03ln1b7,yg0non03nn1b7,0.58,1.566,6
yg0non03ln1c0,yg0non03nn1c0,0.58,1.566,6
yg0non03ln1c3,yg0non03nn1c3,1.16,1.566,9
yg0non03ln1c5,yg0non03nn1c5,1.16,1.566,9
yg0non03ln1c7,yg0non03nn1c7,1.16,1.566,9
yg0non03ln1d0,yg0non03nn1d0,1.16,1.566,9
yg0non03ln1d3,yg0non03nn1d3,1.16,1.566,12
yg0non03ln1d5,yg0non03nn1d5,1.16,1.566,12
yg0non03ln1d7,yg0non03nn1d7,1.276,1.566,15
yg0non03ln1e0,yg0non03nn1e0,1.276,1.566,15
yg0non03ln1e3,yg0non03nn1e3,1.276,1.566,15
yg0non03ln1e5,yg0non03nn1e5,1.74,1.566,19
yg0non03ln1e7,yg0non03nn1e7,1.74,1.566,23
yg0non03ln1f0,yg0non03nn1f0,1.972,1.566,24
yg0non03ln1f3,yg0non03nn1f3,1.972,1.566,24
yg0non03ln1f5,yg0non03nn1f5,2.436,1.566,31
yg0non03ln1f7,yg0non03nn1f7,2.668,1.566,33
yg0non03ln1g0,yg0non03nn1g0,3.132,1.566,40
yg0non03ln1g3,yg0non03nn1g3,3.364,1.566,45
yg0non03ln1g5,yg0non03nn1g5,3.828,1.566,49
yg0non03ln1g7,yg0non03nn1g7,4.06,1.566,54
yg0non03ln1h0,yg0non03nn1h0,5.22,1.566,67
yg0non03nd1g0,yg0non03nn1g0,2.088,3.132,39
yg0non03nd1g3,yg0non03nn1g3,2.32,3.132,45
yg0non03nd1g5,yg0non03nn1g5,2.436,3.132,48
yg0non03nd1g7,yg0non03nn1g7,2.668,3.132,54
yg0non03nd1h0,yg0non03nn1h0,3.132,3.132,66
yg0non03nn1a0,yg0non03nn1a0,0.58,1.566,6
yg0non03nn1a3,yg0non03nn1a3,0.58,1.566,6
yg0non03nn1a5,yg0non03nn1a5,0.58,1.566,6
yg0non03nn1a7,yg0non03nn1a7,0.58,1.566,6
yg0non03nn1b0,yg0non03nn1b0,0.58,1.566,6
yg0non03nn1b3,yg0non03nn1b3,0.58,1.566,6
yg0non03nn1b5,yg0non03nn1b5,0.58,1.566,6
yg0non03nn1b7,yg0non03nn1b7,0.58,1.566,6
yg0non03nn1c0,yg0non03nn1c0,0.58,1.566,6
yg0non03nn1c3,yg0non03nn1c3,1.16,1.566,9
yg0non03nn1c5,yg0non03nn1c5,1.16,1.566,9
yg0non03nn1c7,yg0non03nn1c7,1.16,1.566,9
yg0non03nn1d0,yg0non03nn1d0,1.16,1.566,9
yg0non03nn1d3,yg0non03nn1d3,1.16,1.566,12
yg0non03nn1d5,yg0non03nn1d5,1.16,1.566,12
yg0non03nn1d7,yg0non03nn1d7,1.276,1.566,15
yg0non03nn1e0,yg0non03nn1e0,1.276,1.566,15
yg0non03nn1e3,yg0non03nn1e3,1.276,1.566,15
yg0non03nn1e5,yg0non03nn1e5,1.74,1.566,19
yg0non03nn1e7,yg0non03nn1e7,1.74,1.566,23
yg0non03nn1f0,yg0non03nn1f0,1.972,1.566,24
yg0non03nn1f3,yg0non03nn1f3,1.972,1.566,24
yg0non03nn1f5,yg0non03nn1f5,2.436,1.566,31
yg0non03nn1f7,yg0non03nn1f7,2.668,1.566,33
yg0non03nn1g0,yg0non03nn1g0,3.132,1.566,40
yg0non03nn1g3,yg0non03nn1g3,3.364,1.566,45
yg0non03nn1g5,yg0non03nn1g5,3.828,1.566,49
yg0non03nn1g7,yg0non03nn1g7,4.06,1.566,54
yg0non03nn1h0,yg0non03nn1h0,5.22,1.566,67
yg0non04ln1a0,yg0non04nn1a0,0.696,1.566,8
yg0non04ln1a5,yg0non04nn1a5,0.696,1.566,8
yg0non04ln1b0,yg0non04nn1b0,0.696,1.566,8
yg0non04ln1b5,yg0non04nn1b5,0.696,1.566,8
yg0non04ln1c0,yg0non04nn1c0,1.392,1.566,12
yg0non04ln1c5,yg0non04nn1c5,1.392,1.566,12
yg0non04ln1d0,yg0non04nn1d0,1.624,1.566,16
yg0non04ln1d5,yg0non04nn1d5,1.624,1.566,20
yg0non04ln1e0,yg0non04nn1e0,2.32,1.566,24
yg0non04ln1e5,yg0non04nn1e5,2.552,1.566,29
yg0non04ln1f0,yg0non04nn1f0,3.48,1.566,40
yg0non04ln1f5,yg0non04nn1f5,4.176,1.566,48
yg0non04ln1g0,yg0non04nn1g0,5.336,1.566,64
yg0non04ln1g5,yg0non04nn1g5,6.264,1.566,76
yg0non04ln1h0,yg0non04nn1h0,8.816,1.566,106
yg0non04nn1a0,yg0non04nn1a0,0.696,1.566,8
yg0non04nn1a5,yg0non04nn1a5,0.696,1.566,8
yg0non04nn1b0,yg0non04nn1b0,0.696,1.566,8
yg0non04nn1b5,yg0non04nn1b5,0.696,1.566,8
yg0non04nn1c0,yg0non04nn1c0,1.392,1.566,12
yg0non04nn1c5,yg0non04nn1c5,1.392,1.566,12
yg0non04nn1d0,yg0non04nn1d0,1.624,1.566,16
yg0non04nn1d5,yg0non04nn1d5,1.624,1.566,20
yg0non04nn1e0,yg0non04nn1e0,2.32,1.566,24
yg0non04nn1e5,yg0non04nn1e5,2.552,1.566,29
yg0non04nn1f0,yg0non04nn1f0,3.48,1.566,40
yg0non04nn1f5,yg0non04nn1f5,4.176,1.566,48
yg0non04nn1g0,yg0non04nn1g0,5.336,1.566,64
yg0non04nn1g5,yg0non04nn1g5,6.264,1.566,76
yg0non04nn1h0,yg0non04nn1h0,8.816,1.566,106
yg0non12ld1h7,yg0non12nn1h7,1.856,3.132,49
yg0non12ld1i0,yg0non12nn1i0,2.088,3.132,57
yg0non12ln1a3,yg0non12nn1a3,0.464,1.566,4
yg0non12ln1a5,yg0non12nn1a5,0.464,1.566,4
yg0non12ln1a7,yg0non12nn1a7,0.464,1.566,4
yg0non12ln1b0,yg0non12nn1b0,0.464,1.566,4
yg0non12ln1b3,yg0non12nn1b3,0.464,1.566,4
yg0non12ln1b5,yg0non12nn1b5,0.464,1.566,4
yg0non12ln1b7,yg0non12nn1b7,0.464,1.566,4
yg0non12ln1c0,yg0non12nn1c0,0.464,1.566,4
yg0non12ln1c3,yg0non12nn1c3,0.464,1.566,4
yg0non12ln1c5,yg0non12nn1c5,0.464,1.566,4
yg0non12ln1c7,yg0non12nn1c7,0.464,1.566,4
yg0non12ln1d0,yg0non12nn1d0,0.464,1.566,4
yg0non12ln1d3,yg0non12nn1d3,0.696,1.566,8
yg0non12ln1d5,yg0non12nn1d5,0.696,1.566,8
yg0non12ln1d7,yg0non12nn1d7,0.696,1.566,8
yg0non12ln1e0,yg0non12nn1e0,0.696,1.566,8
yg0non12ln1e3,yg0non12nn1e3,0.696,1.566,8
yg0non12ln1e5,yg0non12nn1e5,0.928,1.566,12
yg0non12ln1e7,yg0non12nn1e7,0.928,1.566,12
yg0non12ln1f0,yg0non12nn1f0,0.928,1.566,12
yg0non12ln1f3,yg0non12nn1f3,1.16,1.566,16
yg0non12ln1f5,yg0non12nn1f5,1.16,1.566,16
yg0non12ln1f7,yg0non12nn1f7,1.392,1.566,20
yg0non12ln1g0,yg0non12nn1g0,1.392,1.566,20
yg0non12ln1g3,yg0non12nn1g3,1.624,1.566,24
yg0non12ln1g5,yg0non12nn1g5,1.624,1.566,24
yg0non12ln1g7,yg0non12nn1g7,1.856,1.566,28
yg0non12ln1h0,yg0non12nn1h0,2.32,1.566,36
yg0non12ln1h3,yg0non12nn1h3,2.552,1.566,40
yg0non12ln1h5,yg0non12nn1h5,2.552,1.566,40
yg0non12ln1h7,yg0non12nn1h7,3.016,1.566,48
yg0non12ln1i0,yg0non12nn1i0,3.48,1.566,56
yg0non12nd1h7,yg0non12nn1h7,1.856,3.132,49
yg0non12nd1i0,yg0non12nn1i0,2.088,3.132,57
yg0non12nn1a3,yg0non12nn1a3,0.464,1.566,4
yg0non12nn1a5,yg0non12nn1a5,0.464,1.566,4
yg0non12nn1a7,yg0non12nn1a7,0.464,1.566,4
yg0non12nn1b0,yg0non12nn1b0,0.464,1.566,4
yg0non12nn1b3,yg0non12nn1b3,0.464,1.566,4
yg0non12nn1b5,yg0non12nn1b5,0.464,1.566,4
yg0non12nn1b7,yg0non12nn1b7,0.464,1.566,4
yg0non12nn1c0,yg0non12nn1c0,0.464,1.566,4
yg0non12nn1c3,yg0non12nn1c3,0.464,1.566,4
yg0non12nn1c5,yg0non12nn1c5,0.464,1.566,4
yg0non12nn1c7,yg0non12nn1c7,0.464,1.566,4
yg0non12nn1d0,yg0non12nn1d0,0.464,1.566,4
yg0non12nn1d3,yg0non12nn1d3,0.696,1.566,8
yg0non12nn1d5,yg0non12nn1d5,0.696,1.566,8
yg0non12nn1d7,yg0non12nn1d7,0.696,1.566,8
yg0non12nn1e0,yg0non12nn1e0,0.696,1.566,8
yg0non12nn1e3,yg0non12nn1e3,0.696,1.566,8
yg0non12nn1e5,yg0non12nn1e5,0.928,1.566,12
yg0non12nn1e7,yg0non12nn1e7,0.928,1.566,12
yg0non12nn1f0,yg0non12nn1f0,0.928,1.566,12
yg0non12nn1f3,yg0non12nn1f3,1.16,1.566,16
yg0non12nn1f5,yg0non12nn1f5,1.16,1.566,16
yg0non12nn1f7,yg0non12nn1f7,1.392,1.566,20
yg0non12nn1g0,yg0non12nn1g0,1.392,1.566,20
yg0non12nn1g3,yg0non12nn1g3,1.624,1.566,24
yg0non12nn1g5,yg0non12nn1g5,1.624,1.566,24
yg0non12nn1g7,yg0non12nn1g7,1.856,1.566,28
yg0non12nn1h0,yg0non12nn1h0,2.32,1.566,36
yg0non12nn1h3,yg0non12nn1h3,2.552,1.566,40
yg0non12nn1h5,yg0non12nn1h5,2.552,1.566,40
yg0non12nn1h7,yg0non12nn1h7,3.016,1.566,48
yg0non12nn1i0,yg0non12nn1i0,3.48,1.566,56
yg0non23ld1g5,yg0non23nn1g5,2.088,3.132,43
yg0non23ld1h0,yg0non23nn1h0,2.668,3.132,58
yg0non23ln1a0,yg0non23nn1a0,0.58,1.566,6
yg0non23ln1a5,yg0non23nn1a5,0.58,1.566,6
yg0non23ln1b0,yg0non23nn1b0,0.58,1.566,6
yg0non23ln1b5,yg0non23nn1b5,0.58,1.566,6
yg0non23ln1c0,yg0non23nn1c0,0.58,1.566,6
yg0non23ln1c5,yg0non23nn1c5,0.58,1.566,6
yg0non23ln1d0,yg0non23nn1d0,1.16,1.566,9
yg0non23ln1d5,yg0non23nn1d5,1.044,1.566,13
yg0non23ln1e0,yg0non23nn1e0,1.276,1.566,15
yg0non23ln1e5,yg0non23nn1e5,1.276,1.566,18
yg0non23ln1f0,yg0non23nn1f0,1.74,1.566,22
yg0non23ln1f5,yg0non23nn1f5,1.972,1.566,28
yg0non23ln1g0,yg0non23nn1g0,2.668,1.566,36
yg0non23ln1g5,yg0non23nn1g5,3.132,1.566,43
yg0non23ln1h0,yg0non23nn1h0,4.06,1.566,57
yg0non23nd1g5,yg0non23nn1g5,2.088,3.132,43
yg0non23nd1h0,yg0non23nn1h0,2.668,3.132,58
yg0non23nn1a0,yg0non23nn1a0,0.58,1.566,6
yg0non23nn1a5,yg0non23nn1a5,0.58,1.566,6
yg0non23nn1b0,yg0non23nn1b0,0.58,1.566,6
yg0non23nn1b5,yg0non23nn1b5,0.58,1.566,6
yg0non23nn1c0,yg0non23nn1c0,0.58,1.566,6
yg0non23nn1c5,yg0non23nn1c5,0.58,1.566,6
yg0non23nn1d0,yg0non23nn1d0,1.16,1.566,9
yg0non23nn1d5,yg0non23nn1d5,1.044,1.566,13
yg0non23nn1e0,yg0non23nn1e0,1.276,1.566,15
yg0non23nn1e5,yg0non23nn1e5,1.276,1.566,18
yg0non23nn1f0,yg0non23nn1f0,1.74,1.566,22
yg0non23nn1f5,yg0non23nn1f5,1.972,1.566,28
yg0non23nn1g0,yg0non23nn1g0,2.668,1.566,36
yg0non23nn1g5,yg0non23nn1g5,3.132,1.566,43
yg0non23nn1h0,yg0non23nn1h0,4.06,1.566,57
yg0non42ld1g0,yg0non42nn1g0,1.856,3.132,34
yg0non42ln1a0,yg0non42nn1a0,0.464,1.566,4
yg0non42ln1a3,yg0non42nn1a3,0.464,1.566,4
yg0non42ln1a5,yg0non42nn1a5,0.464,1.566,4
yg0non42ln1a7,yg0non42nn1a7,0.464,1.566,4
yg0non42ln1b0,yg0non42nn1b0,0.464,1.566,4
yg0non42ln1b3,yg0non42nn1b3,0.464,1.566,4
yg0non42ln1b5,yg0non42nn1b5,0.464,1.566,4
yg0non42ln1b7,yg0non42nn1b7,0.696,1.566,6
yg0non42ln1c0,yg0non42nn1c0,0.696,1.566,6
yg0non42ln1c3,yg0non42nn1c3,0.696,1.566,6
yg0non42ln1c5,yg0non42nn1c5,0.696,1.566,6
yg0non42ln1c7,yg0non42nn1c7,0.696,1.566,6
yg0non42ln1d0,yg0non42nn1d0,0.928,1.566,8
yg0non42ln1d3,yg0non42nn1d3,0.928,1.566,10
yg0non42ln1d5,yg0non42nn1d5,0.928,1.566,10
yg0non42ln1d7,yg0non42nn1d7,1.16,1.566,12
yg0non42ln1e0,yg0non42nn1e0,1.16,1.566,12
yg0non42ln1e3,yg0non42nn1e3,1.392,1.566,14
yg0non42ln1e5,yg0non42nn1e5,1.624,1.566,18
yg0non42ln1e7,yg0non42nn1e7,1.624,1.566,18
yg0non42ln1f0,yg0non42nn1f0,1.856,1.566,20
yg0non42ln1f3,yg0non42nn1f3,2.088,1.566,24
yg0non42ln1f5,yg0non42nn1f5,2.32,1.566,26
yg0non42ln1f7,yg0non42nn1f7,2.784,1.566,32
yg0non42ln1g0,yg0non42nn1g0,3.016,1.566,34
yg0non42nd1g0,yg0non42nn1g0,1.856,3.132,34
yg0non42nn1a0,yg0non42nn1a0,0.464,1.566,4
yg0non42nn1a3,yg0non42nn1a3,0.464,1.566,4
yg0non42nn1a5,yg0non42nn1a5,0.464,1.566,4
yg0non42nn1a7,yg0non42nn1a7,0.464,1.566,4
yg0non42nn1b0,yg0non42nn1b0,0.464,1.566,4
yg0non42nn1b3,yg0non42nn1b3,0.464,1.566,4
yg0non42nn1b5,yg0non42nn1b5,0.464,1.566,4
yg0non42nn1b7,yg0non42nn1b7,0.696,1.566,6
yg0non42nn1c0,yg0non42nn1c0,0.696,1.566,6
yg0non42nn1c3,yg0non42nn1c3,0.696,1.566,6
yg0non42nn1c5,yg0non42nn1c5,0.696,1.566,6
yg0non42nn1c7,yg0non42nn1c7,0.696,1.566,6
yg0non42nn1d0,yg0non42nn1d0,0.928,1.566,8
yg0non42nn1d3,yg0non42nn1d3,0.928,1.566,10
yg0non42nn1d5,yg0non42nn1d5,0.928,1.566,10
yg0non42nn1d7,yg0non42nn1d7,1.16,1.566,12
yg0non42nn1e0,yg0non42nn1e0,1.16,1.566,12
yg0non42nn1e3,yg0non42nn1e3,1.392,1.566,14
yg0non42nn1e5,yg0non42nn1e5,1.624,1.566,18
yg0non42nn1e7,yg0non42nn1e7,1.624,1.566,18
yg0non42nn1f0,yg0non42nn1f0,1.856,1.566,20
yg0non42nn1f3,yg0non42nn1f3,2.088,1.566,24
yg0non42nn1f5,yg0non42nn1f5,2.32,1.566,26
yg0non42nn1f7,yg0non42nn1f7,2.784,1.566,32
yg0non42nn1g0,yg0non42nn1g0,3.016,1.566,34
yg0non43ln1a0,yg0non43nn1a0,0.58,1.566,6
yg0non43ln1a5,yg0non43nn1a5,0.58,1.566,6
yg0non43ln1b0,yg0non43nn1b0,1.16,1.566,9
yg0non43ln1b5,yg0non43nn1b5,1.16,1.566,9
yg0non43ln1c0,yg0non43nn1c0,1.16,1.566,9
yg0non43ln1c5,yg0non43nn1c5,1.276,1.566,12
yg0non43ln1d0,yg0non43nn1d0,1.74,1.566,16
yg0non43ln1d5,yg0non43nn1d5,1.972,1.566,21
yg0non43ln1e0,yg0non43nn1e0,1.972,1.566,21
yg0non43ln1e5,yg0non43nn1e5,2.668,1.566,27
yg0non43ln1f0,yg0non43nn1f0,3.828,1.566,40
yg0non43ln1f5,yg0non43nn1f5,4.524,1.566,49
yg0non43ln1g0,yg0non43nn1g0,5.916,1.566,64
yg0non43ln1g5,yg0non43nn1g5,6.844,1.566,75
yg0non43nn1a0,yg0non43nn1a0,0.58,1.566,6
yg0non43nn1a5,yg0non43nn1a5,0.58,1.566,6
yg0non43nn1b0,yg0non43nn1b0,1.16,1.566,9
yg0non43nn1b5,yg0non43nn1b5,1.16,1.566,9
yg0non43nn1c0,yg0non43nn1c0,1.16,1.566,9
yg0non43nn1c5,yg0non43nn1c5,1.276,1.566,12
yg0non43nn1d0,yg0non43nn1d0,1.74,1.566,16
yg0non43nn1d5,yg0non43nn1d5,1.972,1.566,21
yg0non43nn1e0,yg0non43nn1e0,1.972,1.566,21
yg0non43nn1e5,yg0non43nn1e5,2.668,1.566,27
yg0non43nn1f0,yg0non43nn1f0,3.828,1.566,40
yg0non43nn1f5,yg0non43nn1f5,4.524,1.566,49
yg0non43nn1g0,yg0non43nn1g0,5.916,1.566,64
yg0non43nn1g5,yg0non43nn1g5,6.844,1.566,75
yg0not02ln1a0,yg0not02nn1a0,0.58,1.566,4
yg0not02ln1b0,yg0not02nn1b0,0.58,1.566,4
yg0not02ln1c0,yg0not02nn1c0,0.58,1.566,5
yg0not02ln1d0,yg0not02nn1d0,0.812,1.566,9
yg0not02ln1e0,yg0not02nn1e0,1.16,1.566,12
yg0not02ln1f0,yg0not02nn1f0,1.624,1.566,18
yg0not02ln1g0,yg0not02nn1g0,2.552,1.566,28
yg0not02ln1h0,yg0not02nn1h0,4.292,1.566,49
yg0not02nn1a0,yg0not02nn1a0,0.58,1.566,4
yg0not02nn1b0,yg0not02nn1b0,0.58,1.566,4
yg0not02nn1c0,yg0not02nn1c0,0.58,1.566,5
yg0not02nn1d0,yg0not02nn1d0,0.812,1.566,9
yg0not02nn1e0,yg0not02nn1e0,1.16,1.566,12
yg0not02nn1f0,yg0not02nn1f0,1.624,1.566,18
yg0not02nn1g0,yg0not02nn1g0,2.552,1.566,28
yg0not02nn1h0,yg0not02nn1h0,4.292,1.566,49
yg0noz03ln1e0,,1.276,1.566,15
yg0orn12ln1a0,yg0orn12nn1a0,0.696,1.566,5
yg0orn12ln1b0,yg0orn12nn1b0,0.696,1.566,5
yg0orn12ln1c0,yg0orn12nn1c0,0.696,1.566,5
yg0orn12ln1d0,yg0orn12nn1d0,0.696,1.566,5
yg0orn12ln1e0,yg0orn12nn1e0,0.812,1.566,5
yg0orn12ln1f0,yg0orn12nn1f0,1.044,1.566,8
yg0orn12ln1g0,yg0orn12nn1g0,1.392,1.566,13
yg0orn12ln1h0,yg0orn12nn1h0,1.74,1.566,18
yg0orn12ln1i0,yg0orn12nn1i0,2.552,1.566,29
yg0orn12nn1a0,yg0orn12nn1a0,0.696,1.566,5
yg0orn12nn1b0,yg0orn12nn1b0,0.696,1.566,5
yg0orn12nn1c0,yg0orn12nn1c0,0.696,1.566,5
yg0orn12nn1d0,yg0orn12nn1d0,0.696,1.566,5
yg0orn12nn1e0,yg0orn12nn1e0,0.812,1.566,5
yg0orn12nn1f0,yg0orn12nn1f0,1.044,1.566,8
yg0orn12nn1g0,yg0orn12nn1g0,1.392,1.566,13
yg0orn12nn1h0,yg0orn12nn1h0,1.74,1.566,18
yg0orn12nn1i0,yg0orn12nn1i0,2.552,1.566,29
yg0orn92ln1a0,yg0orn92nn1a0,0.696,1.566,5
yg0orn92ln1b0,yg0orn92nn1b0,0.696,1.566,5
yg0orn92ln1c0,yg0orn92nn1c0,0.696,1.566,5
yg0orn92ln1d0,yg0orn92nn1d0,0.696,1.566,5
yg0orn92ln1e0,yg0orn92nn1e0,0.812,1.566,5
yg0orn92ln1f0,yg0orn92nn1f0,1.044,1.566,8
yg0orn92ln1g0,yg0orn92nn1g0,1.16,1.566,10
yg0orn92ln1h0,yg0orn92nn1h0,1.276,1.566,16
yg0orn92ln1i0,yg0orn92nn1i0,1.856,1.566,24
yg0orn92nn1a0,yg0orn92nn1a0,0.696,1.566,5
yg0orn92nn1b0,yg0orn92nn1b0,0.696,1.566,5
yg0orn92nn1c0,yg0orn92nn1c0,0.696,1.566,5
yg0orn92nn1d0,yg0orn92nn1d0,0.696,1.566,5
yg0orn92nn1e0,yg0orn92nn1e0,0.812,1.566,5
yg0orn92nn1f0,yg0orn92nn1f0,1.044,1.566,8
yg0orn92nn1g0,yg0orn92nn1g0,1.16,1.566,10
yg0orn92nn1h0,yg0orn92nn1h0,1.276,1.566,16
yg0orn92nn1i0,yg0orn92nn1i0,1.856,1.566,24
yg0qbf02nf1e0,,3.248,1.566,8
yg0qbf02nf1g0,,2.9,1.566,16
yg0qbf02nf1i0,,5.452,1.566,43
yg0qbf02nl1e0,,3.248,1.566,8
yg0qbf02nl1g0,,2.9,1.566,16
yg0qbf02nl1i0,,5.452,1.566,43
yg0qbfb2nf1e0,,3.248,1.566,8
yg0qbfb2nf1g0,,2.9,1.566,16
yg0qbfb2nf1i0,,5.452,1.566,43
yg0qbfb2nl1e0,,3.248,1.566,8
yg0qbfb2nl1g0,,2.9,1.566,16
yg0qbfb2nl1i0,,5.452,1.566,43
yg0qfs43nf1f0,,8.004,1.566,57
yg0qfs43nl1f0,,8.004,1.566,57
