YG MAJOR,YG MINOR,YG CELL NAME,NOMINAL YG CELL NAME,AI MAJOR,AI MINOR,AI CELL NAME,MAPPING COUNT,LIB,DRAWN OR ESTIMATED,QUALITY,SHORTS/GRID,INTERFACE,X SCALE FACTOR,X GROWTH (PITCHES),Y SCALE FACTOR,LATEST CHECKIN DATE,LATEST CHECKIN OWNER,ORIGINAL CHECKIN DATE,ORIGINAL CHECKIN OWNER,COMMENTS,TOTAL INSTANCES,YG CELL WIDTH,YG CELL HEIGHT,YG CELL AREA,YG INSTANCE AREA,YG POLY PITCHES,YG DEVCOUNT,AI CELL WIDTH,AI CELL HEIGHT,AI POLY PITCHES,CSV GENERATION DATE,INSTANCE SUMMARY,FUB USAGE
yg0gor,yg0gor00ld1,yg0gor00ld1i3,yg0gor00nn1i3,ai0gor,ai0gor00kd0,ai0gor00kd0i3,1,,,,,,,,,,,,,,,2.784,3.132,8.719488,,24,59,,,,Fri Dec 12 09:52:19 2008,,
yg0gor,yg0gor00ld1,yg0gor00ld1i5,yg0gor00nn1i5,ai0gor,ai0gor00kd0,ai0gor00kd0i5,1,,,,,,,,,,,,,,,3.132,3.132,9.809424,,27,65,,,,Fri Dec 12 09:52:19 2008,,
yg0gor,yg0gor00ld1,yg0gor00ld1i7,yg0gor00nn1i7,ai0gor,ai0gor00kd0,ai0gor00kd0i7,1,,,,,,,,,,,,,,,3.48,3.132,10.89936,,30,74,,,,Fri Dec 12 09:52:19 2008,,
yg0gor,yg0gor00ld1,yg0gor00ld1j0,yg0gor00nn1j0,ai0gor,ai0gor00kd0,ai0gor00kd0j0,1,,,,,,,,,,,,,,,3.944,3.132,12.352608,,34,84,,,,Fri Dec 12 09:52:19 2008,,
yg0gor,yg0gor00ld1,yg0gor00ld1j3,yg0gor00nn1j3,ai0gor,ai0gor00kd0,ai0gor00kd0j3,1,,,,,,,,,,,,,,,4.408,3.132,13.805856,,38,96,,,,Fri Dec 12 09:52:19 2008,,
yg0gor,yg0gor00ld1,yg0gor00ld1j5,yg0gor00nn1j5,ai0gor,ai0gor00kd0,ai0gor00kd0j5,1,,,,,,,,,,,,,,,4.872,3.132,15.259104,,42,108,,,,Fri Dec 12 09:52:19 2008,,
yg0gor,yg0gor00ln1,yg0gor00ln1a0,yg0gor00nn1a0,ai0gor,ai0gor00kn0,ai0gor00kn0a0,1,,,,,,,,,,,,,,49,0.812,1.566,1.271592,62.308008,7,6,,,,Fri Dec 12 09:52:19 2008,datap->(5) regf->(24) rls->(20),cbpmas:dtctls:fpmctlfs:idxlat0d:ieuni0cts:ifiqc:ifldchainc:mcwdbd:mihimxsd:miictls:misctlcs:ptpcfsms:ptpcioregs:sictls
yg0gor,yg0gor00ln1,yg0gor00ln1a3,yg0gor00nn1a3,ai0gor,ai0gor00kn0,ai0gor00kn0a3,4,,,,,,,,,,,,,,,0.812,1.566,1.271592,,7,6,,,,Fri Dec 12 09:52:19 2008,,
yg0gor,yg0gor00ln1,yg0gor00ln1a5,yg0gor00nn1a5,ai0gor,ai0gor00kn0,ai0gor00kn0a3,4,,,,,,,,,,,,,,6,0.812,1.566,1.271592,7.629552,7,6,,,,Fri Dec 12 09:52:19 2008,datap->(2) regf->(2) rls->(2),cbpmas:dsbpfrqd:mihimxsd:miictls:mollaryd:rseusetupc
yg0gor,yg0gor00ln1,yg0gor00ln1a7,yg0gor00nn1a7,ai0gor,ai0gor00kn0,ai0gor00kn0a3,4,,,,,,,,,,,,,,5,0.812,1.566,1.271592,6.35796,7,6,,,,Fri Dec 12 09:52:19 2008,datap->(1) regf->(4),ifldchainc:rsintprfc:rsldmtxc:rssimdprfhc
yg0gor,yg0gor00ln1,yg0gor00ln1b0,yg0gor00nn1b0,ai0gor,ai0gor00kn0,ai0gor00kn0a3,4,,,,,,,,,,,,,,151,0.696,1.566,1.089936,164.580336,6,6,,,,Fri Dec 12 09:52:19 2008,datap->(15) regf->(34) rls->(102),agdecfltc:agp1ctls:bpbitarym:cbakpm:cbegrctls:cbpmas:dsbpfrqd:fpactls:fpmctlss:fpmexps:fpromrs:gsas:id1stvecs:idimmd456s:idqctln:idxlat0d:iealumxc:iecrud:ieslowcts:ifldchainc:iqcmons:mcmnts:mcscheds:mcwdbd:mifctlcs:miictls:misctlcs:mldfxd:mlprefs:mpcbotrks:mpcohtrks:mpiotrks:mpiowrdbd:mpmcarbs:mpvtdefaztrkd:msctrls:ncevnts:ncradecs:pciedl16s:pciepli4s:pcietl16pegs:pcietl8dmis:pcietl8pegs:ptpcioregs:ractlc:raflc:rsbpc
yg0gor,yg0gor00ln1,yg0gor00ln1b3,yg0gor00nn1b3,ai0gor,ai0gor00kn0,ai0gor00kn0b3,2,,,,,,,,,,,,,,9,0.696,1.566,1.089936,9.809424,6,6,,,,Fri Dec 12 09:52:19 2008,datap->(1) gigacell->(6) regf->(2),cbblpm:dcctagd:ifldchainc:lldatbnk
yg0gor,yg0gor00ln1,yg0gor00ln1b5,yg0gor00nn1b5,ai0gor,ai0gor00kn0,ai0gor00kn0b3,2,,,,,,,,,,,,,,56,0.696,1.566,1.089936,61.036416,6,6,,,,Fri Dec 12 09:52:19 2008,datap->(2) regf->(16) repeater->(21) rls->(17),bpbimodalm:bpbitarym:cbegrctls:cbpipes:cbpmas:dcrotated:dtctls:exehienrpt3d:exehienrpt4d:exehienrpt5d:exehienrpt6d:exevmirpt1d:fpmctlfs:fpmctlss:idimmd456s:idxlat456d:mifctlcs:miictls:misctlcs:mlprefs:pcietl16pegs:ptpcfsms
yg0gor,yg0gor00ln1,yg0gor00ln1b7,yg0gor00nn1b7,ai0gor,ai0gor00kn0,ai0gor00kn0b7,1,,,,,,,,,,,,,,1,0.696,1.566,1.089936,1.089936,6,6,,,,Fri Dec 12 09:52:19 2008,datap->(1),sisttnic
yg0gor,yg0gor00ln1,yg0gor00ln1c0,yg0gor00nn1c0,ai0gor,ai0gor00kn0,ai0gor00kn0c0,1,,,,,,,,,,,,,,191,0.696,1.566,1.089936,208.177776,6,6,,,,Fri Dec 12 09:52:19 2008,datap->(36) gigacell->(1) regf->(56) repeater->(39) rls->(59),agdecfltc:agp1ctls:baaddpvd:cbadam:cbakpm:cbblpm:cbbvam:cbeccd:cbegrctls:cbfuses:cbismqs:dsbimmdatad:dsbimmexpd:dsbnatrgd:dtctls:exehfphrpt5d:exehfphrpt6d:exehfplrpt5d:exehfplrpt6d:exehmi1rptd:fpactls:fpmctlss:fpmexps:fpmrndd:fpromrs:gsas:idimmd456s:idqctln:iealumx5c:iemulld:ieslowcts:ieuni1cts:ifsnps:iqcmons:iqsteerd:lltagbnk:mcscheds:micrctlc:mifctlcs:milomxfd:misctlcs:mlprefs:mpcbotrks:mpgdxcd:mpiotrks:mpmcarbs:mpvtdefaztrkd:mpvtdtrks:msctrls:msuipmuxn:ncevnts:ncradecs:ncsteerd:pciedl8s:pcietl8pegs:ptpcioregs:ractlc:raflc:roctlregc:roperfs:rsintprfc:rssimdprfhc:sabhub0dl:sabhub2dl:shufgssed:sishufhd:sishufld
yg0gor,yg0gor00ln1,yg0gor00ln1c3,yg0gor00nn1c3,ai0gor,ai0gor00kn0,ai0gor00kn0c3,1,,,,,,,,,,,,,,,0.696,1.566,1.089936,,6,6,,,,Fri Dec 12 09:52:19 2008,,
yg0gor,yg0gor00ln1,yg0gor00ln1c5,yg0gor00nn1c5,ai0gor,ai0gor00kn0,ai0gor00kn0c5,1,,,,,,,,,,,,,,48,0.812,1.566,1.271592,61.036416,7,7,,,,Fri Dec 12 09:52:19 2008,datap->(34) regf->(10) rls->(4),cbbvam:cbivpm:dcrotated:dsbnatrgd:dtdataryd:idxlat0d:iealumx5c:ifldchainc:mccmuxd:mcrpqd:mcrrdd:misctlcs:mpcbotrks:raflc:shufgssed:sisttnic
yg0gor,yg0gor00ln1,yg0gor00ln1c7,yg0gor00nn1c7,ai0gor,ai0gor00kn0,ai0gor00kn0c7,1,,,,,,,,,,,,,,1,0.812,1.566,1.271592,1.271592,7,7,,,,Fri Dec 12 09:52:19 2008,rls->(1),dtctls
yg0gor,yg0gor00ln1,yg0gor00ln1d0,yg0gor00nn1d0,ai0gor,ai0gor00kn0,ai0gor00kn0d0,1,,,,,,,,,,,,,,221,0.812,1.566,1.271592,281.021832,7,7,,,,Fri Dec 12 09:52:19 2008,datap->(74) regf->(84) repeater->(3) rls->(60),agdecfltc:alrmc:bpbitarym:cbaddrm:cbauxm:cbbenm:cbcltstd:cbegrctls:cbfuses:cbingctls:cbivpm:cbpmas:dciparrayd:dcrotated:dsbdata01d:dsbdata23d:dsbdata45d:dsbfilld:dsbimmdatad:dsbnatrgd:dsbqslow:dtdataryd:exehienrpt5d:exehienrpt6d:fpactls:fpmctlfs:fpmctlss:fpmwtreesd:idimmd456s:idqctln:idxlat0d:idxlat456d:ieuni0cts:ifiqc:ifldchainc:iqcmons:mcmnts:mifctlcs:miictls:misctlcs:mldfxd:mltagaryd:mpcbocohtrkd:mpcbodbd:mpiorddbd:mpiotrks:mpiowrdbd:mpmcarbs:mpringifcd:msctrls:mspatchm:ncradecs:ncsteerd:pciepli4s:pcierf8dmid:pcietl16pegs:pcietl8dmis:ptpcioregs:raflc:raphtc:rareclc:robttd:roctlregc:roptrd:rsfpprflc:sabhub1dl:sabhub2dh:shufgssed:sictls
yg0gor,yg0gor00ln1,yg0gor00ln1d3,yg0gor00nn1d3,ai0gor,ai0gor00kn0,ai0gor00kn0d3,1,,,,,,,,,,,,,,,0.812,1.566,1.271592,,7,8,,,,Fri Dec 12 09:52:19 2008,,
yg0gor,yg0gor00ln1,yg0gor00ln1d5,yg0gor00nn1d5,ai0gor,ai0gor00kn0,ai0gor00kn0d5,1,,,,,,,,,,,,,,50,0.812,1.566,1.271592,63.5796,7,8,,,,Fri Dec 12 09:52:19 2008,datap->(18) regf->(10) rls->(22),agdecfltc:agp1ctls:cbegrctls:cbismqs:cbpipes:cbpmas:cbregs:dcrotated:dsbfilld:dtdataryd:fpactls:fpmctlfs:fpmgenfd:idqctln:iealumx5c:mcdecs:mcdfxs:mcscheds:micrctlc:mldfxd:mlpics:molscdecd:mpringifcd:mpvtdefaztrkd:msdecn:msuipmuxn:ptpcfsms:rabygend:ractlc:raphtc:rotests
yg0gor,yg0gor00ln1,yg0gor00ln1d7,yg0gor00nn1d7,ai0gor,ai0gor00kn0,ai0gor00kn0d7,1,,,,,,,,,,,,,,6,0.928,1.566,1.453248,8.719488,8,8,,,,Fri Dec 12 09:52:19 2008,datap->(3) regf->(3),cbsbfm:dcphyadrd:idqctln:ralatdpc
yg0gor,yg0gor00ln1,yg0gor00ln1e0,yg0gor00nn1e0,ai0gor,ai0gor00kn0,ai0gor00kn0e0,1,,,,,,,,,,,,,,316,0.928,1.566,1.453248,459.226368,8,8,,,,Fri Dec 12 09:52:19 2008,datap->(42) regf->(46) repeater->(15) rls->(213),agdecfltc:agp1ctls:cbauxm:cbblpm:cbbottomd:cbegrctls:cbfuses:cbingctls:cbismqs:cbpipes:cbpmas:cbregs:cbsbfm:cbtopd:dcrotated:dsbdata45d:dsbimmdatad:dsbimmexpd:dsbqfast:dsbqslow:dsbsortd:dsbtests:exehmi1rptd:fpactls:fpmctlfs:fpmctlss:fpmexps:fpmgenfd:fpmrctls:fpromrs:idimmd456s:idqctln:idqimmd:iemulld:ieslowcts:ifldchainc:mccmuxd:mcdecs:mcdfxs:mcmnts:mcscheds:mcwdbd:micrctlc:mifctlcs:mihimxsd:miictls:misctlcs:mldfxd:mlsnps:mpiotrks:mpmcarbs:mpvtdefaztrkd:msctrls:ncevnts:ncradecs:pciedl8s:pciepli4s:pcietl16pegs:pcietl8dmis:pcietl8pegs:ptpcfsms:ptpcioregs:ptpcuctls:ptpromprog:ractlc:rahtc:raphtc:roctlregc:roperfs:rotests:rsfpprfhc:rsfpprflc:rssimdprfhc:rssimdprflc:sictls
yg0gor,yg0gor00ln1,yg0gor00ln1e3,yg0gor00nn1e3,ai0gor,ai0gor00kn0,ai0gor00kn0e3,1,,,,,,,,,,,,,,2,1.16,1.566,1.81656,3.63312,10,11,,,,Fri Dec 12 09:52:19 2008,datap->(1) regf->(1),mcrrdd:mpgfxtrkd
yg0gor,yg0gor00ln1,yg0gor00ln1e5,yg0gor00nn1e5,ai0gor,ai0gor00kn0,ai0gor00kn0e5,1,,,,,,,,,,,,,,544,1.16,1.566,1.81656,988.20864,10,11,,,,Fri Dec 12 09:52:19 2008,datap->(136) regf->(12) rls->(380) rom->(16),agdecfltc:agp1ctls:barsbd:bpbitarym:cbegrctls:cbfuses:cbingctls:cbismqs:cbpipes:cbpmas:cbregs:dsbfilld:dsbimmdatad:dsbsortd:dtctls:fpactls:fpmctlfs:fpmctlss:fpmgenfd:fpmrctls:fpromrs:gsas:idimmd456s:idqctln:idxlat0d:ieslowcts:ieuni0cts:ieuni5cts:iqcmons:mcdecs:mcmnts:mcscheds:micrctlc:mifctlcs:miictls:misctlcs:mldfxd:mlsnps:mltagaryd:mpcbotrks:mpcohtrks:mpgdxcd:mpiordtrks:mpiotrks:mpmcarbs:msctrls:ncevnts:ncradecs:pciedl16s:pcielanes:pciepli4s:pcietl16pegs:pcietl8dmis:pcietl8pegs:ptpcfsms:ptpcioregs:ptpcuctls:rabygend:ractlc:raphtc:robttd:roctlregc:roperfs:rostalld:rotests:sictls
yg0gor,yg0gor00ln1,yg0gor00ln1e7,yg0gor00nn1e7,ai0gor,ai0gor00kn0,ai0gor00kn0e7,1,,,,,,,,,,,,,,29,1.16,1.566,1.81656,52.68024,10,11,,,,Fri Dec 12 09:52:19 2008,datap->(1) gigacell->(2) regf->(14) repeater->(3) rls->(9),bpbimodalm:cbakpm:cbblpm:dtctls:exehienrpt5d:iduop456s:ifldchainc:lldatbnk:mpgfxtrkd:mspatchm:sabhub0dl
yg0gor,yg0gor00ln1,yg0gor00ln1f0,yg0gor00nn1f0,ai0gor,ai0gor00kn0,ai0gor00kn0f0,1,,,,,,,,,,,,,,498,1.276,1.566,1.998216,995.111568,11,12,,,,Fri Dec 12 09:52:19 2008,datap->(57) regf->(74) repeater->(1) rls->(365) rom->(1),agdecfltc:agp1ctls:alrmc:cbakpm:cbbvam:cbegrctls:cbfuses:cbingctls:cbismqs:cbivpm:cbpipes:cbregs:cbringturnd:cbtopd:dsbdata45d:dsbfilld:dsbimmdatad:dsbpfrqd:dsbqfast:dsbsortd:dsbtests:dtctls:fpactls:fpmctlfs:fpmctlss:fpmexps:fpromrs:gsas:idimmd456s:idqctln:idqimmd:idqued:iduop456s:iealumx5c:ieslowcts:ieuni0cts:ieuni1cts:ieuni5cts:ifldchainc:ifsnps:iqcmons:mcdecs:mcmnts:mcscheds:mifctlcs:miictls:misctlcs:mldfxd:mlsnps:mltagaryd:molscdecd:mpcbocohtrkd:mpcbotrks:mpcohtrks:mpgdxcd:mpiorddbd:mpiotrks:mpmcarbs:mpvtdefaztrkd:msctrls:musthrpt9:ncevnts:ncradecs:pciedl16s:pciedl8s:pciepli4s:pcierf16d:pcierf8dmid:pcietl16pegs:pcietl8dmis:pcietl8pegs:pmrrasidd:ptpcfsms:ptpcioregs:ptpcuctls:ractlc:raphtc:roctlregc:roperfs:rostalld:rotests:rsbpc:sabhub2dl:sictls:siport0ctls
yg0gor,yg0gor00ln1,yg0gor00ln1f3,yg0gor00nn1f3,ai0gor,ai0gor00kn0,ai0gor00kn0f3,1,,,,,,,,,,,,,,15,1.276,1.566,1.998216,29.97324,11,13,,,,Fri Dec 12 09:52:19 2008,datap->(10) rls->(5),dtctls:iduop456s:iqsteerd:molscdecd
yg0gor,yg0gor00ln1,yg0gor00ln1f5,yg0gor00nn1f5,ai0gor,ai0gor00kn0,ai0gor00kn0f5,1,,,,,,,,,,,,,,197,1.392,1.566,2.179872,429.434784,12,14,,,,Fri Dec 12 09:52:19 2008,datap->(12) gigacell->(2) regf->(129) rls->(54),cbegrctls:dsbdata01d:dsbdata23d:dsbfilld:dsbofsetm:dsbtests:dtctls:fpactls:fpmgenfd:fpmwtreesd:fpromrs:idimmd456s:ieuni5cts:ifiqc:ifsnps:lldatbnk:mcdecs:mcmnts:mcwdbd:micrctlc:mifctlcs:misctlcs:mldfxd:mlsnps:mpcbotrks:mpgdxcd:mpiorddbd:mpvtdefaztrkd:msctrls:msdecn:mspatchm:msram:ncevnts:ncradecs:pciedl8s:ptpcfsms:ptpcioregs:ptpcuctls:ractlc:roctlregc:roperfs:sictls
yg0gor,yg0gor00ln1,yg0gor00ln1f7,yg0gor00nn1f7,ai0gor,ai0gor00kn0,ai0gor00kn0f7,1,,,,,,,,,,,,,,11,1.508,1.566,2.361528,25.976808,13,17,,,,Fri Dec 12 09:52:19 2008,datap->(4) regf->(4) rls->(3),dtctls:iqsteerd:rabygend:sabhub2dl
yg0gor,yg0gor00ln1,yg0gor00ln1g0,yg0gor00nn1g0,ai0gor,ai0gor00kn0,ai0gor00kn0g0,1,,,,,,,,,,,,,,116,1.74,1.566,2.72484,316.08144,15,21,,,,Fri Dec 12 09:52:19 2008,datap->(55) regf->(35) rls->(17) rom->(9),baaddpvd:bpbimodalm:bpbitarym:cbegrctls:dsbdata45d:dsbfilld:dsbimmdatad:dsbnatrgd:dsbofsetm:fpmwtreesd:idimmd456s:idqctln:idqimmd:idqued:iemulld:ieuni5cts:ifiqc:mccmuxd:micrctlc:mpgfxtrkd:mpiowrdbd:mpringifcd:mpvtdefaztlbd:mpvtdefaztrkd:msctrls:pmpdearyd:ptpcfsms:ptpcioregs:rareclc:roperfs:rostalld:scdpd:sictls
yg0gor,yg0gor00ln1,yg0gor00ln1g3,yg0gor00nn1g3,ai0gor,ai0gor00kn0,ai0gor00kn0g3,1,,,,,,,,,,,,,,3,1.972,1.566,3.088152,9.264456,17,24,,,,Fri Dec 12 09:52:19 2008,gigacell->(2) rls->(1),dtctls:lldatbnk
yg0gor,yg0gor00ln1,yg0gor00ln1g5,yg0gor00nn1g5,ai0gor,ai0gor00kn0,ai0gor00kn0g5,1,,,,,,,,,,,,,,48,2.204,1.566,3.451464,165.670272,19,28,,,,Fri Dec 12 09:52:19 2008,datap->(9) regf->(33) rls->(6),cbismqs:dsbfilld:dtctls:idqimmd:iemulld:ieuni5cts:ifldchainc:iqcmons:miictls:mpgdxcd:mpvtdefaztlbd:mpvtdefaztrkd:msram:msuipmuxn:raphtc:sabhub2dl
yg0gor,yg0gor00ln1,yg0gor00ln1g7,yg0gor00nn1g7,ai0gor,ai0gor00kn0,ai0gor00kn0g7,1,,,,,,,,,,,,,,10,2.436,1.566,3.814776,38.14776,21,31,,,,Fri Dec 12 09:52:19 2008,datap->(2) regf->(8),iemulld:lldglbifc:roalc
yg0gor,yg0gor00ln1,yg0gor00ln1h0,yg0gor00nn1h0,ai0gor,ai0gor00kn0,ai0gor00kn0h0,1,,,,,,,,,,,,,,57,2.552,1.566,3.996432,227.796624,22,34,,,,Fri Dec 12 09:52:19 2008,datap->(12) gigacell->(1) regf->(35) rls->(1) rom->(8),dsbofsetm:fpromrs:idqimmd:idqued:lltagbnk:mcwdbd:mltagaryd:mpcbodbd:mpgfxtrkd:mpringifcd:mpvtdefaztlbd:mpvtdefaztrkd:msuipmuxn:rareclc:rostalld:rsldsetupc
yg0gor,yg0gor00ln1,yg0gor00ln1h3,yg0gor00nn1h3,ai0gor,ai0gor00kn0,ai0gor00kn0h3,1,,,,,,,,,,,,,,,2.9,1.566,4.5414,,25,38,,,,Fri Dec 12 09:52:19 2008,,
yg0gor,yg0gor00ln1,yg0gor00ln1h5,yg0gor00nn1h5,ai0gor,ai0gor00kn0,ai0gor00kn0h5,1,,,,,,,,,,,,,,3,3.132,1.566,4.904712,14.714136,27,41,,,,Fri Dec 12 09:52:19 2008,regf->(3),dcl1bankd:mcwdbd
yg0gor,yg0gor00ln1,yg0gor00ln1h7,yg0gor00nn1h7,ai0gor,ai0gor00kn0,ai0gor00kn0h7,1,,,,,,,,,,,,,,,3.48,1.566,5.44968,,30,48,,,,Fri Dec 12 09:52:19 2008,,
yg0gor,yg0gor00ln1,yg0gor00ln1i0,yg0gor00nn1i0,ai0gor,ai0gor00kn0,ai0gor00kn0i0,1,,,,,,,,,,,,,,7,3.944,1.566,6.176304,43.234128,34,53,,,,Fri Dec 12 09:52:19 2008,datap->(6) regf->(1),baaddpvd:msdecn:rsldsetupc
yg0gor,yg0gor00ln1,yg0gor00ln1i3,yg0gor00nn1i3,ai0gor,ai0gor00kn0,ai0gor00kn0i3,1,,,,,,,,,,,,,,,4.292,1.566,6.721272,,37,60,,,,Fri Dec 12 09:52:19 2008,,
yg0gor,yg0gor00ln1,yg0gor00ln1i5,yg0gor00nn1i5,ai0gor,ai0gor00kn0,ai0gor00kn0i5,1,,,,,,,,,,,,,,,4.988,1.566,7.811208,,43,70,,,,Fri Dec 12 09:52:19 2008,,
yg0gor,yg0gor00ln1,yg0gor00ln1i7,yg0gor00nn1i7,ai0gor,ai0gor00kn0,ai0gor00kn0i7,1,,,,,,,,,,,,,,,5.568,1.566,8.719488,,48,79,,,,Fri Dec 12 09:52:19 2008,,
yg0gor,yg0gor00ln1,yg0gor00ln1j0,yg0gor00nn1j0,ai0gor,ai0gor00kn0,ai0gor00kn0j0,1,,,,,,,,,,,,,,,6.148,1.566,9.627768,,53,88,,,,Fri Dec 12 09:52:19 2008,,
yg0gor,yg0gor00ln1,yg0gor00ln1j3,yg0gor00nn1j3,ai0gor,ai0gor00kn0,ai0gor00kn0j3,1,,,,,,,,,,,,,,1,7.076,1.566,11.081016,11.081016,61,103,,,,Fri Dec 12 09:52:19 2008,gigacell->(1),lltagbnk
yg0gor,yg0gor00ln1,yg0gor00ln1j5,yg0gor00nn1j5,ai0gor,ai0gor00kn0,ai0gor00kn0j5,1,,,,,,,,,,,,,,,7.772,1.566,12.170952,,67,113,,,,Fri Dec 12 09:52:19 2008,,
yg0gor,yg0gor00nd1,yg0gor00nd1i0,yg0gor00nn1i0,ai0gor,ai0gor00nd0,ai0gor00nd0i0,1,,,,,,,,,,,,,,,2.552,3.132,7.992864,,22,52,,,,Fri Dec 12 09:52:19 2008,,
yg0gor,yg0gor00nd1,yg0gor00nd1i3,yg0gor00nn1i3,ai0gor,ai0gor00nd0,ai0gor00nd0i3,1,,,,,,,,,,,,,,,2.784,3.132,8.719488,,24,59,,,,Fri Dec 12 09:52:19 2008,,
yg0gor,yg0gor00nd1,yg0gor00nd1i5,yg0gor00nn1i5,ai0gor,ai0gor00nd0,ai0gor00nd0i5,1,,,,,,,,,,,,,,,3.132,3.132,9.809424,,27,65,,,,Fri Dec 12 09:52:19 2008,,
yg0gor,yg0gor00nd1,yg0gor00nd1i7,yg0gor00nn1i7,ai0gor,ai0gor00nd0,ai0gor00nd0i7,1,,,,,,,,,,,,,,,3.48,3.132,10.89936,,30,74,,,,Fri Dec 12 09:52:19 2008,,
yg0gor,yg0gor00nd1,yg0gor00nd1j0,yg0gor00nn1j0,ai0gor,ai0gor00nd0,ai0gor00nd0j0,1,,,,,,,,,,,,,,,3.944,3.132,12.352608,,34,84,,,,Fri Dec 12 09:52:19 2008,,
yg0gor,yg0gor00nd1,yg0gor00nd1j3,yg0gor00nn1j3,ai0gor,ai0gor00nd0,ai0gor00nd0j3,1,,,,,,,,,,,,,,,4.408,3.132,13.805856,,38,96,,,,Fri Dec 12 09:52:19 2008,,
yg0gor,yg0gor00nd1,yg0gor00nd1j5,yg0gor00nn1j5,ai0gor,ai0gor00nd0,ai0gor00nd0j5,1,,,,,,,,,,,,,,,4.872,3.132,15.259104,,42,108,,,,Fri Dec 12 09:52:19 2008,,
yg0gor,yg0gor00nn1,yg0gor00nn1a0,yg0gor00nn1a0,ai0gor,ai0gor00nn0,ai0gor00nn0a0,1,,,,,,,,,,,,,,43,0.812,1.566,1.271592,54.678456,7,6,,,,Fri Dec 12 09:52:19 2008,datap->(27) regf->(14) rls->(2),mihimxsd:molraryd:pmhsyns:rsbpc:rsimmc:shufgssed
yg0gor,yg0gor00nn1,yg0gor00nn1a3,yg0gor00nn1a3,ai0gor,ai0gor00nn0,ai0gor00nn0a3,4,,,,,,,,,,,,,,,0.812,1.566,1.271592,,7,6,,,,Fri Dec 12 09:52:19 2008,,
yg0gor,yg0gor00nn1,yg0gor00nn1a5,yg0gor00nn1a5,ai0gor,ai0gor00nn0,ai0gor00nn0a3,4,,,,,,,,,,,,,,66,0.812,1.566,1.271592,83.925072,7,6,,,,Fri Dec 12 09:52:19 2008,regf->(66),iftlbd:mollaryd
yg0gor,yg0gor00nn1,yg0gor00nn1a7,yg0gor00nn1a7,ai0gor,ai0gor00nn0,ai0gor00nn0a3,4,,,,,,,,,,,,,,,0.812,1.566,1.271592,,7,6,,,,Fri Dec 12 09:52:19 2008,,
yg0gor,yg0gor00nn1,yg0gor00nn1b0,yg0gor00nn1b0,ai0gor,ai0gor00nn0,ai0gor00nn0a3,4,,,,,,,,,,,,,,132,0.696,1.566,1.089936,143.871552,6,6,,,,Fri Dec 12 09:52:19 2008,datap->(36) regf->(85) rls->(11),agsrfd:barsbd:dcbdatan:dcipctls:fpshufhd:iemulhd:ieslowuopd:ifiqaddrc:ifldchainc:iftlbd:mihimxfd:mirsmxid:mosraryd:mpcbobgfus:mpcbodbd:mpiorddbd:roipaddd:rsbpc:rsfpprfhc:rsfpprflc:rsintprfc:rssimdprfhc:rssimdprflc:rsuopc:shufgssed
yg0gor,yg0gor00nn1,yg0gor00nn1b3,yg0gor00nn1b3,ai0gor,ai0gor00nn0,ai0gor00nn0b3,2,,,,,,,,,,,,,,9,0.696,1.566,1.089936,9.809424,6,6,,,,Fri Dec 12 09:52:19 2008,datap->(2) regf->(7),barsbd:mosraryd:robttd:sishiftd
yg0gor,yg0gor00nn1,yg0gor00nn1b5,yg0gor00nn1b5,ai0gor,ai0gor00nn0,ai0gor00nn0b3,2,,,,,,,,,,,,,,59,0.696,1.566,1.089936,64.306224,6,6,,,,Fri Dec 12 09:52:19 2008,datap->(6) regf->(53),agsrfd:dclrud:dttagaryd:iecrud:iemulhd:ieslowuopd:iftlbd:mpiowrdbd:raramc:rsbpc:rsuopc
yg0gor,yg0gor00nn1,yg0gor00nn1b7,yg0gor00nn1b7,ai0gor,ai0gor00nn0,ai0gor00nn0b7,1,,,,,,,,,,,,,,1,0.696,1.566,1.089936,1.089936,6,6,,,,Fri Dec 12 09:52:19 2008,regf->(1),mollaryd
yg0gor,yg0gor00nn1,yg0gor00nn1c0,yg0gor00nn1c0,ai0gor,ai0gor00nn0,ai0gor00nn0c0,1,,,,,,,,,,,,,,146,0.696,1.566,1.089936,159.130656,6,6,,,,Fri Dec 12 09:52:19 2008,datap->(45) regf->(93) rom->(8),agsrfd:barsbd:dccstated:fpmgensd:fpshufld:iemulhd:iemulld:ieslowuopd:mihimxfd:milomxid:mollaryd:mpvtdefaztlbd:msram:pmrrasidd:ralatdpc:raphtc:raramc:rostalld:rsbpc:rsfpprfhc:rsfpprflc:rssched:rssimdprfhc:rssimdprflc:rsuopc:sabhub2dl
yg0gor,yg0gor00nn1,yg0gor00nn1c3,yg0gor00nn1c3,ai0gor,ai0gor00nn0,ai0gor00nn0c3,1,,,,,,,,,,,,,,68,0.696,1.566,1.089936,74.115648,6,6,,,,Fri Dec 12 09:52:19 2008,datap->(3) regf->(65),barsbd:milomxsd:mirsmxid:rareclc:robttd:rseumtxc:rsimmc
